
102870940148981640,2025-11-28 15:48:37,j***v,"[{""颜色"": ""雪山白 ""}]",,否,0,总体来说，这耳机还不错，最让我忍受不了的是会经常性的断联，明明显示耳机还连接着，但是就是没声音，还是在使用中突然就没声音，经常性，好烦人
24854773864,2025-10-29 02:01:31,u***g,"[{""颜色"": ""月影黑 ""}]",,否,0,小米真的好好改改你的系统吧一堆bug，连个蓝牙耳机时不时就是炸音没声音。
24829039237,2025-10-26 10:48:01,不要糊弄我哦,"[{""颜色"": ""月影黑 ""}]",,否,0,用了一个多月了，总体体验一般，不太适合油耳朵，有时候会有电流音，看视频的时候会突然卡顿一下（也不知道是耳机问题还是视频问题）；这次是换了一次货的，新的这个刚开始用有点搁耳朵，后来就习惯了；不建议在高噪音环境开降噪，它的智能识别很呆，很影响使用；续航那些我也没在意 | [追评]: 不行，连接不稳定，听歌都时不时卡顿一下，连的还是小米手机，很难想象自家的产品都频繁出现这种问题，不愧是营销大师
24806657840,2025-10-23 15:06:15,j***v,"[{""颜色"": ""钛光金 ""}]",,否,0,除了电不耐用，其他都可以
24792024707,2025-10-21 23:29:18,嘿么烦躁,"[{""颜色"": ""雪山白 ""}]",,否,0,一般 戴不稳 容易掉
24738232810,2025-10-15 16:12:25,u***f,"[{""颜色"": ""钛光金 ""}]",,否,0,效果一般，运动出汗或者跳绳会经常暂停 | [追评]: 很差
24684072687,2025-10-09 20:41:05,j***P,"[{""颜色"": ""冰霜蓝 ""}]",,否,0,降价真他娘快，无语了
24605982345,2025-09-27 11:11:24,j***k,"[{""颜色"": ""雪山白 ""}]",,否,0,使用下来发现只能连手机设备，电脑和其他设备都无法连接。降噪，耳朵敏感会感觉不舒服。
24561552009,2025-09-21 21:29:24,x***2,"[{""颜色"": ""钛光金 ""}]",,否,0,做工质感：挺好看，但是充电盒盖松动，不应该 音质音效：可以，开了网易云音和高音增强后好多了，但细节仍有欠缺 舒适度：好于全入耳，差于airpords
24540419740,2025-09-19 08:19:11,Xi欣,"[{""颜色"": ""月影黑 ""}]",,否,0,音效没问题，说两个缺点。 开盖设计感觉不是很方便，一只手没法开盖。 音响连上后播放声音时有一些延迟
24532130176,2025-09-18 08:02:46,j***a,"[{""颜色"": ""雪山白 ""}]",,否,0,小米的质量有待提升，第一个是坏的，换了一个才好的
24181326772,2025-08-09 11:08:40,j***v,"[{""颜色"": ""月影黑 ""}]",,否,0,作为使用过小米buds 3的用户，个人感觉这款产品总体来说有很多缺点。 优点是体积更小，轻量化设计。 缺点1.连接方面存在重大问题。在听音乐时时常出现耳机声音忽大忽小的问题，非常影响使用体验。 2.设备兼容问题。buds 3可以通过小米妙想中心一键切换连接设备，作为升级后的产品居然无法做到这点，我认为存在很大问题。
24159292669,2025-08-06 11:24:48,j***2,"[{""颜色"": ""月影黑 ""}]",,否,0,使用的时候莫名其妙就断开链接，有时直接链接不上，我真服了
24142087944,2025-08-04 10:56:12,j***v,"[{""颜色"": ""雪山白 ""}]",,否,0,放口袋里几天标识就掉了。声音偏小且不清晰。混响过重，鼓点音质差。就600元的单价来说，没有200元的其他产品品质好。
24123282884,2025-08-01 14:42:37,s***i,"[{""颜色"": ""雪山白 ""}]",,否,0,很一般，听歌的时候经常卡顿，偶尔还有那种杂音。
24069065682,2025-07-25 11:32:03,爱***魔,"[{""颜色"": ""钛光金 ""}]",,否,0,音质音效：还是比较nice的。就是有时候降噪不是特别的稳定
24068844837,2025-07-25 11:03:47,北***园,"[{""颜色"": ""冰霜蓝 ""}]",,否,0,极少在京东上评价，但这次一定要说，买的耳机用了不到一个月，开盖的地方就已经有点松松垮垮。做工看上去很精致，实际质量并没有想象中那么好。 耳机的音质倒是没有问题，但是 650 多的耳机，精益求精才是正道。3 年前买的 airpods 至今毫无问题，整体使用感受扎实，小米耳机一个月就开始松垮。差距还是很大
24066415169,2025-07-25 00:28:10,W***9,"[{""颜色"": ""雪山白 ""}]",,否,0,这款耳机不如某为，红红火火恍恍惚惚
24053780297,2025-07-23 13:28:45,早***头,"[{""颜色"": ""钛光金 ""}]",,否,0,做工质感：看起来比较高级，但是外表不是金属，而是镀层，镀层硬度不够，放兜里就被钥匙划伤。 音质音效：比普通耳机确实好些，但是增加降噪之后音质感觉下降了。 舒适度：还算比较舒适 续航能力：一般，感觉就算戴着不使用，掉电很快，开个会一般2个小时，可能开不完。 其他特色：降噪感觉一坨屎，该降噪的时候不降噪，智能的部分全没用，关于能够带耳机扩大人声，实际效果几乎没有，时有时无。面对复杂环境，无法做到对人声的拾取。 总体评分6分，比一般耳机好，但是对于降噪，功能性需求基本上是效果差强人意，建议买之前大家还是多比较。 | [追评]: 再说一次，用了三个多月，使用体验跟狗屎一样，断联，降噪垃圾，啸叫，大小音。我还是想着用着小米的手机，小米耳机这辈子是有了，一生拉黑，还不如我两百块买的稳定。
24041803596,2025-07-21 22:24:24,f***8,"[{""颜色"": ""月影黑 ""}]",,否,0,打游戏有点延迟高
23994567832,2025-07-15 16:26:02,u***l,"[{""颜色"": ""月影黑 ""}]",,否,0,不怎么样，双耳机使用时间不足4小时，宣传的降噪效果远远不如三星的buds2pro
23511810475,2025-05-19 18:39:30,l***2,"[{""颜色"": ""月影黑 ""}]",,否,0,电池续航太差了，用了不到小时就快没电了
23509134387,2025-05-19 15:17:31,I***4,"[{""颜色"": ""雪山白 ""}]",,否,0,右耳耳机有个蓝色的小塑料片，抽不出来也塞不进去，不知道是不是翻新机或者二次维修机，申请换货了，回头再看看 | [追评]: 今天快递员来取件，说没有包装盒退不了，但是包装盒买来第一天就扔了，现在耳机在我手里，客服半天也没反应，全是机器人，转人工也没用，很烦躁，500多买了个残次品，建议大家想清楚再下单
23495208325,2025-05-18 16:16:08,聿***三,"[{""颜色"": ""钛光金 ""}]",,否,0,感觉还行，音质很好，就是盖子有点晃动
23493737296,2025-05-18 14:01:10,C***_,"[{""颜色"": ""钛光金 ""}]",,否,0,续航一般，开降噪，音量60%，续航不到三小时 降噪也一般，接触操作中规中矩，录音也中规中矩 | [追评]: 差劲👎👎👎 有问题不及时解决问题，而是想着怎么把锅甩给用户 研发部回访，为什么说给钱删评论，意义是什么 降噪差，首先不是产品的问题，而是用户在使用的时候周边会有影响降噪的环境 续航差，也是因为开了降噪才差的，我请问买的意义是什么，不开降噪，我为什么不去买其他的 录音，只能录到耳机里面的声音，说话得特别大声才能录进去 回访，说了一大堆，总之用户问题最大，产品没有问题，然后给一百块的券让我删评论，厉害
23417585174,2025-05-14 12:51:32,j***v,"[{""颜色"": ""月影黑 ""}]",,否,0,音质不错，刚开始戴几天耳朵会撑得疼。戴久了可以慢慢适应，这个应该每个人感受都不一样。但是这耳机降噪效果时好时坏，老是在降噪和不降噪之间不受控制的切换，我明明开了手动降噪也没用。通话质量还行，只能说能听清说的话，通话质量肯定是没手机好的。不是很满意，勉强可以继续用。 | [追评]: 确实不行，降噪和不降噪之间忽来忽去的。影响体验。有时候没有声音，要放回盒子再拿出来重新链接才正常。
23399277624,2025-05-13 14:18:15,S***T,"[{""颜色"": ""雪山白 ""}]",,否,0,手机用的小米15，这耳机老断联，明明没电话进来，刷视频的时候还会莫名切通话模式，导致没声音
23379512369,2025-05-12 11:35:37,j***e,"[{""颜色"": ""雪山白 ""}]",,否,0,做工质感：一般般吧 音质音效：音质很好 续航能力：续航一般般
23289623805,2025-05-07 10:08:31,拉***了,"[{""颜色"": ""钛光金 ""}]",,否,0,1.降噪没有入耳式的好，开了降噪，人声非常清晰可以听到，环境音消的也不行，降噪差评。 2.听歌的环绕音和低音都不错，不过打开aptx，经常出现噪音，目前使用AAC才稳定。 3.耳机仓的翻盖，关闭后，晃动角度较大，连我3年前的200+的荣耀都不如，。
23263427971,2025-05-05 16:05:15,鴻***G,"[{""颜色"": ""月影黑 ""}]",,否,0,续航很一般，用了一段时间了，左右耳电量差别太大了，要是开降噪能相差30 | [追评]: 太夸张了，我的上一个耳机Mi Air 2 Pro 用了4年两边耳机最多就差10%，现在还在用。就是想买个半入耳的换着用，结果体验真差
23226420153,2025-05-03 10:18:07,w***3,"[{""颜色"": ""钛光金 ""}]",,否,0,一般般，以前一个坏了，再买的。
22833463734,2025-04-06 10:58:48,a***u,"[{""颜色"": ""月影黑 ""}]",,否,0,这款耳机。。实际体验不太好 相比于上一款红米5Pro，有2个明显缺点1.降噪时有时无，耳朵很难受。2.听歌的时候莫名其妙的没有声音了重连也不行，目前出现2次了（我猜可能是别人连接走了？）
22808052209,2025-04-03 10:17:38,马***脸,"[{""颜色"": ""钛光金 ""}]",,否,0,续航能力：官方标6.5小时真的很虚标，实际我使用只有2小时左右，每次都只能用一边，没电了换另一边，不过充电速度还可以，差不多20分钟可以充满
22773594490,2025-03-31 17:02:52,c***l,"[{""颜色"": ""钛光金 ""}]",,否,0,我买了俩，一个蓝色一个金色的，金色耳机盒是镜面的容易沾指纹，蓝色磨砂的会好很多 做工质感：耳机是很光滑的，看起来质感还不错 音质音效：音效还行，前提是不能有毛病，我用着发现会有杂音出现，刺刺啦啦的声音，还会炸音。 舒适度：戴着挺舒服的 续航能力：一般，不开降噪四五个小时吧 而且还没有完全适配15pro，lc3都开不了，我认为是不太值这个价格的
22725378706,2025-03-27 14:50:12,z***i,"[{""颜色"": ""月影黑 ""}]",,否,0,比较失望第一，半入耳带不住，总掉，小米还没有合适的配件弥补，买的其他配件会影响耳机放入充电仓，还得卸掉配件，而且三方小配件影响音质第二，降噪打开后不听音乐沙沙声音太大第三，耳机麦克不支持录制~单条语音耳机麦克，不支持手机录音机，这些不支持都没有提示
22683880127,2025-03-24 11:41:55,y***哥,"[{""颜色"": ""雪山白 ""}]",,否,0,降噪一开，电量2h就10%了，耳机仓充到80%，差不多0.5h。
22682822591,2025-03-24 07:46:45,j***d,"[{""颜色"": ""钛光金 ""}]",,否,0,太松了 做工质感：一般 舒适度：太松了 续航能力：一般 其他特色：按压不如点碰的
22668506694,2025-03-23 00:18:28,成***强,"[{""颜色"": ""月影黑 ""}]",,否,0,音质还行，比自家REDMI buds6s好，但双设备连接redmi笔记本不如6s好使，这个buds5不稳定，录音用不到，所以感觉不值这个价，运动容易掉，耳机盒盖子容易松动。 | [追评]: 600块的耳机，真心失望，2星都给高了，音量40%左右，满电到没电2小时40分钟，我怕是买到假货了。体验真差
22624195776,2025-03-18 07:39:33,g***5,"[{""颜色"": ""钛光金 ""}]",,否,0,耳机的降噪功能基本没效果，耳机有点大，带时间长耳朵痛，但是音质还可以，听歌听书都比较清晰。
22606178913,2025-03-16 16:43:16,烧***_,"[{""颜色"": ""冰霜蓝 ""}]",,否,0,右耳戴久了非常痛，还容易掉，左耳反而不会， 不是很适合我，降噪真的跟我的苹果耳机比差远了，真的不能无脑冲小米，还是得多看测评才行
22568241724,2025-03-13 19:18:38,陌***e,"[{""颜色"": ""钛光金 ""}]",,否,0,用了一个月多一些。 戴起来很轻。 音质总体还是不错的。空间感很强烈。 唯一不满意的点就是续航。不晓得大家的怎么样。从买回来到现在。单次耳机续航2个小时左右。加上电池仓 大概可以补三次电多一些就没了 并且电池仓剩余20多电的时候给耳机补电再拿出来 耳机没电 电池仓也没电 不晓得是为什么。这和官标的差的有些多。毕竟价格在这里 这个续航着实挂不住。 联系客服解决这个问题 一开始说没法解决。后面超过了14条退换期中 只能修。可是想想一个新的耳机。还没怎么用就要修。总是不得劲儿的 希望大家给个真实感受
22397677950,2025-02-18 18:27:52,j***4,"[{""颜色"": ""冰霜蓝 ""}]",,否,0,降噪效果非常一般，毕竟是半入耳，可以说没有降噪，音质可以，耳机佩戴很舒服，也很轻，就是耳机触摸挺迷的，得按压，得适应一段时间，但我买来主要是想要降噪好啊
22394796444,2025-02-18 07:39:12,百***x,"[{""颜色"": ""雪山白 ""}]",,否,0,真不太行，老是断联&hellip;，降噪也是有时无的
22383992274,2025-02-15 18:43:43,没***子,"[{""颜色"": ""雪山白 ""}]",,否,0,才用了一会，有一边就总是连不上重启也没用，品控也太差了吧，自己也是米粉真的有点失望 | [追评]: 更新一下插件就好了，抱歉抱歉！
22381185611,2025-02-15 00:45:29,u***7,"[{""颜色"": ""雪山白 ""}]",,否,0,很一般，很久了，不知道为什么耳朵会痛，不应该是这个质量的，其他还可以，就是带差不多一个小时，耳朵就开始痛了 | [追评]: 电也不是很耐用，单个的话只能用四个小时
22376762267,2025-02-13 23:33:46,j***8,"[{""颜色"": ""雪山白 ""}]",,否,0,效果比较差！
22365565805,2025-02-11 13:54:23,五***全,"[{""颜色"": ""钛光金 ""}]",,否,0,入手搭配小米15使用 经常无故断连 联系客服就是外界因素影响 再无其他回复
22347321614,2025-02-06 20:03:23,j***z,"[{""颜色"": ""月影黑 ""}]",,否,0,音质什么都还好，但是不喜欢耳机盒和耳机上面的镜面效果，拿在手里很滑溜，总有一种拿不住的感觉
22342777102,2025-02-05 16:55:37,j***z,"[{""颜色"": ""雪山白 ""}]",,否,0,连接小米15偶尔断联，其他耳机并没有发现这个问题 | [追评]: 首先，电量是满的，不存在电池问题。其次工作环境没有强电磁干扰，再说了有其他电磁干扰为啥我连其他蓝牙耳机没有问题？换一首歌就断断续续一下，真的不太好用。用了一个星期都这样。
22341615225,2025-02-05 12:40:32,呜***_,"[{""颜色"": ""钛光金 ""}]",,否,0,刚到手听歌，蓝牙就卡顿，声音一会儿大一会儿小
22317383172,2025-01-24 23:20:02,A***n,"[{""颜色"": ""冰霜蓝 ""}]",,否,0,没想到连接完电脑后，再连接redmi手机就显示说这不是我的耳机？？？两台设备之间不能方便切换，还要放进耳机盒里面重新启动也是无语了......
21816409152,2024-11-20 14:12:05,下***路,"[{""颜色"": ""钛光金 ""}]",,否,0,耳机的颜色挺好看，但是巨沾指纹.看起来很难受。 主要是耳机比较小，带不牢，降噪无限接近零，周围的声音一清二楚
21769384505,2024-11-12 21:16:13,j***o,"[{""颜色"": ""雪山白 ""}]",,否,0,质感还不错，不过降噪效果完全感觉不到。佩戴比较舒适，续航还可以。
21737572448,2024-11-09 15:36:04,j***o,"[{""颜色"": ""月影黑 ""}]",,否,0,还行，使用了几天下来发现有一个问题就是连接很慢，可能要5秒左右，上一个耳机是华为的，基本上戴上耳机马上就链接起了，小米这个差不多要五秒才能连好。
21735436195,2024-11-09 10:31:53,被***伤,"[{""颜色"": ""月影黑 ""}]",,否,0,作为一款700元的耳机，我只能说是买了一个可以录音的百元耳机，音质特别糊，开了空间音频以后更是糊的不能再糊，大锅炖，七百块啊哥们，咋想的，还有，本人是红米k70u用户，只能说等级森严，同时间发售的产品，没法使用无损音质，而且续航崩，不开降噪三小时多点就没了，700块，对得起这个做工，对不起这个音质，与同价位的所有产品，简直天差地别
21727557461,2024-11-08 17:03:32,j***o,"[{""颜色"": ""月影黑 ""}]",,否,0,音质音效：好，但是切软件时会炸音，经常出现这种问题 续航能力：差，一分钟掉1%左右，这还是没开降噪 半入耳式降噪效果一般，但是算是半入耳式耳机里降噪效果较好的了
21723592334,2024-11-08 09:44:05,哈***瓜,"[{""颜色"": ""雪山白 ""}]",,否,0,连接速度等和华为苹果的还是有很大差距
21715189813,2024-11-07 10:29:59,j***l,"[{""颜色"": ""月影黑 ""}]",,否,0,离耳检测有问题，时不时给我暂停
21713976477,2024-11-06 23:42:28,v***r,"[{""颜色"": ""月影黑 ""}]",,否,0,这个耳机收到以后是新的，摸起来有特别的手感，但是角落上被磨损坏了。不知道是不是压到了。拿起耳机开始享受这个音乐，滴滴滴，自动连上我的小米手机。
21712622166,2024-11-06 19:41:27,风***太,"[{""颜色"": ""钛光金 ""}]",,否,0,这款无线耳机使用体验 🌟 音质体验：音质方面，个人感觉这款耳机的音质与有线耳机百元左右的水平相当。宣传中的CD音质并未明显感受到，可能每个人的听觉感受有所不同。 🛠️ 做工与外观：做工方面还是比较细致的，整体小巧轻便，非常适合日常携带。不过，外壳部分容易刮花，使用时需要注意保护。 💰 价格与性价比：对于600元的价位，音质表现并不算出类拔萃，算是中等水平。如果非常看重音质，可能有线耳机会是更好的选择。但无线耳机的轻便性确实为其增色不少。 总体来说，这款无线耳机在音质上并未达到预期，但在便携性和做工方面还是有一定优势的。
21712419846,2024-11-06 19:04:27,j***c,"[{""颜色"": ""月影黑 ""}]",,否,0,骑行不能用，风躁降不了，手势体验很差，不如以前直接点击，ui做的不行
21414835784,2024-09-23 20:22:59,超***吧,"[{""颜色"": ""雪山白 ""}]",,否,0,音质一般，偶尔会降噪失灵，比上一代差，价格还很高，很失望
21413803417,2024-09-23 17:25:11,j***y,"[{""颜色"": ""雪山白 ""}]",,否,0,佩戴舒适 小巧精致 降噪音也还不错 就是右耳听歌有电流音 耳机全都在仓里是关闭状态都还能连接上手机 这品控不太行啊
21406939042,2024-09-22 22:58:06,j***s,"[{""颜色"": ""月影黑 ""}]",,否,0,戴着耳朵疼，降噪不是很好。
21366810617,2024-09-15 11:34:54,E***7,"[{""颜色"": ""月影黑 ""}]",,否,0,听音乐看视频还是不错的呢，但是打游戏的时候尤其是吃鸡，一个雷直接把声音炸没了
21334849350,2024-09-07 18:53:46,J***-,"[{""颜色"": ""月影黑 ""}]",,否,0,是苹果手机 最初使用的是苹果原装耳机。后来，原耳机丢失后，我使用了这款耳机。然而，这款耳机的续航能力不佳，经常出现问题，外壳质量不好，连接不稳定。因此，我返厂了两次，本打算更换，但售后服务质量也不高。因此，我不会再购买小米的耳机了，确实令人失望。 | [追评]: 别买&hellip;第二次维修了 回来还是没声音 我都无语了 维修一次好几天没耳机 维修一次好几天没耳机
21330534286,2024-09-06 17:56:49,1***x,"[{""颜色"": ""雪山白 ""}]",,否,0,耳机说不太合身
21320657200,2024-09-04 16:02:42,李***鉴,"[{""颜色"": ""雪山白 ""}]",,否,0,就其它不谈，满电戴了才不到三小时，就剩百分之七的电了，真不知道你们续航五六小时咋评的
21314227746,2024-09-03 10:22:20,6***z,"[{""颜色"": ""冰霜蓝 ""}]",,否,0,耳机带上压力太大。带一会脑袋翁翁叫。耳机还疼。
21305989113,2024-09-01 13:54:32,7***p,"[{""颜色"": ""月影黑 ""}]",,否,0,指纹收集器-1&hellip;&hellip; 戴上后，松松的，总感觉要掉-1&hellip;&hellip; 自适应降噪+1&hellip;&hellip;
21294792500,2024-08-29 20:56:19,清***主,"[{""颜色"": ""钛光金 ""}]",,否,0,用起来还成，但这个颜色真的很廉价，本来想买金的的，结果是银色的。。。
21291282554,2024-08-29 00:20:33,R***t,"[{""颜色"": ""月影黑 ""}]",,否,0,太低音啦老铁们，降噪也很拉胯，不过考虑到是半入耳式，降噪可以说是没有，以后不推荐半入耳式还搞什么降噪，戴起来总感觉要掉。风声可以说是很大，我不知道是不是所有降噪耳机都这样。总之就是很失望，性价比很低的一款产品。
21290933051,2024-08-28 22:16:20,U***o,"[{""颜色"": ""月影黑 ""}]",,否,0,续航很差，安装了小米耳机app后，把降噪全关，百分之80音量听歌续航四小时，七百买个耳机续航四小时我没想到
21283102380,2024-08-27 07:25:12,帅***4,"[{""颜色"": ""冰霜蓝 ""}]",,否,0,感觉不如倍思的耳机，倍思还便宜，降噪性能比这个强，这个600多，我唯一喜欢的就是他的佩戴方式，悬挂式，戴长了耳朵不疼，但是跑步就不适合了
21278357324,2024-08-25 22:41:53,达***朗,"[{""颜色"": ""冰霜蓝 ""}]",,否,0,作为价值 699 的耳机，我感觉不值得这个价，只要以下几点 1.做工细节差，机仓盖子和仓体，关上缝不是平的，盖子沉下去，机仓就一些 2.耳机电池。只能用 5 个小时，得回仓补电 3.右耳不太贴合耳朵，轻压一下。会掉下来 4.换货了一次，发现触控不灵敏，比较刻意是这款耳机的通病 5.降噪，偶尔会反复，降噪中，噪通，又降噪 6.单手开盖取耳机场景，你会发现，单手取。真得得小心翼翼，因为盖子占机仓面积 60%，盖子会把价手打上去。机仓容易掉落 7.装机耳位，有点反人类。 综上，挺后悔的 1️⃣次冲动消费
21278206951,2024-08-25 21:58:17,9***x,"[{""颜色"": ""月影黑 ""}]",,否,0,一般，低音太重，佩戴不贴合，降噪也不太行，小米还是差点火候，加油吧加油吧加油吧加油吧加油吧加油吧加油吧加油吧加油吧加油吧加油吧加油吧！
21246793442,2024-08-22 10:51:08,n***i,"[{""颜色"": ""冰霜蓝 ""}]",,否,0,bug太多了，只能说是半成品，打骨折还是很值原价就是***。bug1：极大概率在带上耳机的时候无法推送任何手机音频到耳机上只能重新蓝牙断开再链接才可以。bug2：app上的耳机降噪状态大概率显示混乱。bug3：耳机长按大概率只能切换一次降噪状态，然后长按无法再次切换了。降噪：降噪怎么说呢站着不动环境不变还是可以，地铁里就不要指望了。
21203322957,2024-08-17 09:37:16,黄***导,"[{""颜色"": ""雪山白 ""}]",,否,0,总感觉降噪怪怪的&hellip;&hellip;声音会忽大忽小
21166795736,2024-08-10 20:27:02,倒***伊,"[{""颜色"": ""雪山白 ""}]",,否,0,拿到手没几天就从口袋滑掉了，太滑了。另外音质一般，耳机也跟抹油了一样，容易滑出来。 | [追评]: 虽然耳机掉了但是后来还是找到了。耳机佩戴舒适度倒是不错
21110235080,2024-07-27 13:56:47,L***9,"[{""颜色"": ""月影黑 ""}]",,否,0,壳子铰链松动，做工一般700块不太直
103782780158963388,2026-01-29 20:20:11,不在jd买衣服,"[{""颜色"": ""钛光金 ""}]",,否,-1,挺差的，听的时候总是会出现时断时续的，这么简单的电子产品都做不好 | [追评]: 真是想象不到2026年还能遇到诈骗！打12315让我提供网上店铺的注册地址，问客服客服不给我说！
103841810169115281,2026-01-29 12:57:17,蝶里予雏丶,"[{""颜色"": ""钛光金 ""}]",,否,-1,品控真的差他妈的才用没几个月一只耳朵就连不上了 | [追评]: 经常断触断连
102944140144930234,2026-01-26 10:28:18,U***5,"[{""颜色"": ""雪山白 ""}]",,否,-1,此用户未及时填写评价内容 | [追评]: 用了2个多月，体验很差。频繁断联，频繁断联，频繁断联！真的有时候就是5分钟可以断联两次。双设备基本没有用，平板和手机耳机音频切换功能难用到可以忽略掉，我是直接关了。甚至还出现过两次高频噪音(可能是音乐软件导致的，但是其他耳机没有出现过)，后来没出现过就算了吧。这个价位本来有更多选择，就为了小米生态才搞了个同品牌耳机，这实在是拉的太严重了，蓝牙耳机听个响，管你是谁谁家的调教，连基本的播放都不能稳定，到底在做什么耳机。我基本不给商品评价，在我的耳机再一次断联后，实在是忍不住了，就当是我的情绪宣泄吧。难用至极！
103714160158743513,2026-01-22 22:45:10,神龙大侠LV,"[{""颜色"": ""钛光金 ""}]",,否,-1,音质真不行，不值这个价
103701060165930627,2026-01-22 10:42:30,佚子衿,"[{""颜色"": ""钛光金 ""}]",,否,-1,我之前是红米4的耳机，还没那个连接快，而且不稳定老断连。当然音质肯定比那个好 | [追评]: 用了一段时间，断流严重不行。偶尔还单只耳机没声音，连接也慢，还没之前那个红米的好用。手机是小米14pro。体验不应该更好吗？
103790160166786848,2026-01-20 11:11:13,j***9,"[{""颜色"": ""月影黑 ""}]",,否,-1,开降噪漏音非常垃圾，建议别买，身为米粉，非常失望
103693930157704942,2026-01-19 11:26:49,玲珑宝塔11层,"[{""颜色"": ""月影黑 ""}]",,否,-1,本来挺信任小米的，但是这个频繁的发生连接后听一会儿就没声音，蓝牙显示连接了，但是声音突然就消失了，非常影响体验，不要一直跟我说重置耳机，重置了也没用，他就是断，我听几首歌我还得频繁的把耳机放进耳机仓又拿出来，有什么意义，固件有问题就返场，技术不好就改正，不要一直让消费者为你们产品自身的问题买单
102684050139892899,2026-01-13 10:42:00,j***2,"[{""颜色"": ""钛光金 ""}]",,否,-1,此用户未及时填写评价内容 | [追评]: 不好用，会中途断掉连接
103473800155399449,2026-01-12 13:32:03,dkjgui,"[{""颜色"": ""月影黑 ""}]",,否,-1,说实话还不如小米耳机buds 3，除了音质，其他的都不如3代，半入耳还容易掉，然后降噪又不行，自动降噪还不灵敏 时有时无，躺着戴，贴着耳朵还容易误触导致音乐暂停， 不值这个价，冲着降噪的千万别买。
